CD4	289647288	289647288	1.33984761382967e-06
CD4	289647345	289647345	5.910924180406e-09
CD4	289649237	289649237	1.36083927882759e-06
CD4	289649445	289649445	1.32799877415714e-06
CD4	289650257	289650257	1.32799877415714e-06
CD4	289650875	289650875	1.32799877415714e-06
CD4	289651020	289651020	1.32799877415714e-06
CD4	289652236	289652236	1.34086512344822e-06
CD4	289652246	289652246	1.34086512344822e-06
CD4	289652860	289652860	1.34086512344822e-06
CD4	289654055	289654055	1.37132448160598e-06
CD4	289654061	289654061	1.37132448160598e-06
CD4	289655127	289655127	1.32697802192795e-06
CD4	289656702	289656702	1.32697802192795e-06
CD4	289657601	289657601	1.32697802192795e-06
CD4	289657878	289657878	1.33469813875268e-06
CD4	289658315	289658315	2.26974366267242e-06
CD4	289658423	289658423	2.26974366267242e-06
CD4	289658494	289658494	2.24314794860472e-06
CD4	289658664	289658664	2.26974366267242e-06
CD4	289658771	289658771	2.33480178324833e-06
CD4	289658784	289658784	2.33480178324833e-06
CD4	289659287	289659287	2.28411226308968e-06
CD4	289659329	289659329	2.28298021485471e-06
CD4	289659386	289659386	2.27517564464739e-06
CD4	289660048	289660048	2.27517564464739e-06
CD4	289661156	289661156	2.27517564464739e-06
CD4	289670027	289670027	3.49156859098556e-06
CD4	289670492	289670492	3.5017814829913e-06
CD4	289670898	289670898	3.49815827595874e-06
CD4	289672024	289672024	5.84565164134868e-06
CD4	289674043	289674043	3.1914518326205e-06
CD4	289674328	289674328	3.2246628427171e-06
CD4	289674495	289674495	3.23091252748734e-06
CD4	289677199	289677199	3.20231249390411e-06
CD4	289677203	289677203	3.19322324405878e-06
CD4	289681422	289681422	1.85383767971094e-06
CD4	289683946	289683946	2.97587514054577e-07
CD4	289685602	289685602	2.94683722743237e-07
CD4	289685984	289685984	2.94305408529578e-07
CD4	297495739	297495739	4.16856935391557e-05
CD4	437772812	437772812	4.13844006623164e-06
CD4	44337619	44337619	3.21856610429501e-05
CD4	44342583	44342583	4.14846164475392e-05
CD4	448580909	448580909	3.63718665460881e-05
CD4	50562731	50562731	3.95109615877832e-05
CD4	50563905	50563905	5.39148160390582e-06
CD4	50564465	50564465	2.98365247577022e-06
CD4	50565462	50565462	2.98676074116744e-06
CD4	50566590	50566590	2.10200726946662e-05
CD4	50567789	50567789	2.96975721119063e-06
CD4	50567883	50567883	2.95502845263979e-06
CD4	50569383	50569383	3.32830511344941e-05
CD4	50571243	50571243	3.33189972821539e-05
CD4	50574485	50574485	3.98597530461082e-06
CD4	50575474	50575474	2.01452019254802e-05
CD4	50577878	50577878	1.99735267990024e-05
CD4	50579790	50579790	1.46475036100465e-05
CD4	50586387	50586387	1.46797480024136e-05
CD4	50592689	50592689	1.47829708152244e-05
CD4	50593895	50593895	1.48380564255152e-05
CD4	50593914	50593914	1.48380564255152e-05
CD4	50596607	50596607	3.42412205672294e-06
CD4	50598613	50598613	1.48175201611286e-05
CD4	50599937	50599937	1.39818582858736e-05
CD4	50600697	50600697	4.24637689647663e-06
CD4	50605144	50605144	1.40052619429687e-05
CD4	50605728	50605728	1.39945092177417e-05
CD4	50605895	50605895	3.14207354285395e-06
CD4	50606730	50606730	1.39945092177417e-05
CD4	50607875	50607875	3.17581537749081e-06
CD4	50609408	50609408	1.48599693852894e-05
CD4	50611132	50611132	1.41349407252194e-05
CD4	50611224	50611224	4.2729774405166e-06
CD4	50616342	50616342	1.42106848182696e-05
CD4	50623632	50623632	3.73592801630782e-06
CD4	50623839	50623839	3.71076387292816e-06
CD4	50624617	50624617	1.69691181329807e-05
CD4	50625348	50625348	1.6950054390337e-05
CD4	50625517	50625517	3.73315869493173e-06
CD4	50627597	50627597	2.84055039921691e-06
CD4	50629301	50629301	2.84066770451626e-06
CD4	50631267	50631267	2.69058451604617e-05
CD4	50632721	50632721	2.42904842692293e-06
CD4	50633165	50633165	1.43318336347572e-05
CD4	50633190	50633190	2.40818225499402e-06
CD4	50634786	50634786	2.43990412147581e-06
CD4	50635131	50635131	2.42810500996365e-06
CD4	50636065	50636065	9.81057995101416e-06
CD4	50641484	50641484	9.48299908399733e-06
CD4	50642653	50642653	9.41139227476732e-06
CD4	50643419	50643419	9.51301911457946e-06
CD4	50644449	50644449	9.45833724444116e-06
CD4	50646186	50646186	4.11270549864272e-06
CD4	50646855	50646855	4.11964520148894e-06
CD4	50649750	50649750	3.40510410436845e-06
CD4	50654831	50654831	6.04025706291309e-06
CD4	50659251	50659251	7.10910422985711e-06
CD4	50659515	50659515	7.59558773985988e-06
CD4	50663019	50663019	4.24853190769793e-06
CD4	50664923	50664923	7.03828551910038e-06
CD4	50664924	50664924	7.0358187239612e-06
CD4	50665167	50665167	5.95419308126045e-06
CD4	50682596	50682596	7.37589994678883e-06
CD4	50683396	50683396	7.37975292316124e-06
CD4	644396681	644396681	2.24407178110173e-05
CD4	691447172	691447172	4.28661690289961e-05
CD4	691452405	691452405	4.52515487094036e-05
CD4	691454869	691454869	4.52099303186454e-05
CD4	691456784	691456784	3.72792819190154e-05
CD4	691457475	691457475	3.73096454652374e-05
CD4	691458564	691458564	4.12710631640496e-05
CD4	691460785	691460785	4.08576213915162e-05
CD4	691461920	691461920	4.127146066283e-05
CD4	691463651	691463651	4.11070278455565e-05
CD4	691467506	691467506	4.10718378726583e-05
CD4	691468636	691468636	3.73981420064081e-05
CD4	691472865	691472865	4.19408190864283e-05
CD4	691473776	691473776	3.77963586785066e-05
CD4	691474535	691474535	4.19512116495646e-05
CD4	691474763	691474763	3.77536764521375e-05
CD4	691477761	691477761	4.19512116495646e-05
CD4	691482854	691482854	3.74782634292609e-05
CD4	691484494	691484494	4.23845003737232e-05
CD4	691484566	691484566	4.23847756129441e-05
CD4	691484577	691484577	3.74204354815639e-05
CD4	691485246	691485246	4.18058998311135e-05
CD4	691492265	691492265	2.79854263232968e-05
CD4	691495260	691495260	3.74850936164027e-05
CD4	691497355	691497355	3.69618337542781e-05
CD4	691499013	691499013	3.70668381086074e-05
CD4	691499654	691499654	3.69618337542781e-05
CD4	691500093	691500093	3.74310007330621e-05
CD4	691502305	691502305	3.745507813882e-05
CD4	691502894	691502894	3.7468934768462e-05
CD4	691504121	691504121	3.94798984395257e-05
CD4	691504557	691504557	4.59997786834199e-05
CD4	691504875	691504875	4.60296204367218e-05
CD4	691505658	691505658	4.60027933322282e-05
CD4	691505748	691505748	4.60566439588944e-05
CD4	691505844	691505844	4.60566439588944e-05
CD4	691506826	691506826	4.60245162462906e-05
CD4	691511783	691511783	4.60358906966345e-05
CD4	691512043	691512043	4.61061544064802e-05
CD4	691512370	691512370	4.60549825196964e-05
CD4	691513292	691513292	4.60549825196964e-05
CD4	691513691	691513691	4.60181878477446e-05
CD4	691514016	691514016	4.60502649603866e-05
CD4	691515278	691515278	4.60549825196964e-05
CD4	691515529	691515529	4.60471895217016e-05
CD4	691516256	691516256	4.61110670851727e-05
CD4	691516563	691516563	4.60992137904985e-05
CD4	691520796	691520796	4.60231627345564e-05
CD4	691521057	691521057	4.60231627345564e-05
CD4	691521225	691521225	4.60231627345564e-05
CD4	691521921	691521921	4.60549825196964e-05
CD4	691522461	691522461	4.60549825196964e-05
CD4	691523266	691523266	4.60502649603866e-05
CD4	691523956	691523956	4.69378318998552e-05
CD4	691524808	691524808	4.91395407390508e-05
CD4	691524919	691524919	4.69286170884288e-05
CD4	691527844	691527844	4.6985717310592e-05
CD4	691528295	691528295	4.69301697996812e-05
CD4	691528784	691528784	4.69639438023605e-05
CD4	691529655	691529655	4.6994428732474e-05
CD4	691530381	691530381	4.6994428732474e-05
CD4	691530733	691530733	4.6994428732474e-05
CD4	691530979	691530979	4.74916549720435e-05
CD4	691531222	691531222	4.6994428732474e-05
CD4	691531985	691531985	4.70425575413547e-05
CD4	691532279	691532279	4.70834759627265e-05
CD4	691532484	691532484	4.70268795118469e-05
CD4	691533787	691533787	4.668505481803e-05
CD4	691537543	691537543	4.89488721410094e-05
CD4	691539814	691539814	4.8988203293612e-05
CD4	712470195	712470195	1.73447937748647e-05
CD4	743434045	743434045	3.60436829694013e-05
CD4	743439775	743439775	3.48886551975049e-05
CD4	743440884	743440884	3.44977457749912e-05
CD4	743441683	743441683	3.18479553655717e-05
CD4	743459352	743459352	3.90193339223895e-05
CD4	743460259	743460259	3.90384732059722e-05
CD4	743460288	743460288	3.90384732059722e-05
CD4	743461333	743461333	3.90478510049834e-05
CD4	743461682	743461682	3.90033218086639e-05
CD4	743469065	743469065	3.92308018700696e-05
CD4	743469975	743469975	3.66297627800504e-05
CD4	743471408	743471408	3.54482040835071e-05
CD4	743471657	743471657	3.54482040835071e-05
CD4	743472587	743472587	3.54482040835071e-05
CD4	743483990	743483990	2.91498562497175e-05
CD4	810841273	810841273	4.86416839102751e-05
CD4	810844238	810844238	3.69869729293941e-06
CD4	810845017	810845017	2.91006659461062e-05
CD4	810853432	810853432	2.81847511952152e-05
CD4	810855687	810855687	4.40193688427036e-05
CD4	810860283	810860283	3.1658070384867e-05
CD4	810861982	810861982	3.44750046615888e-05
CD45	183405046	183405046	3.97096555508363e-05
CD45	200220394	200220394	4.99844695644153e-05
CD45	206656185	206656185	2.35134055285794e-05
CD45	245410376	245410376	4.67527671194046e-05
CD45	289647345	289647345	2.14745601402192e-05
CD45	43425743	43425743	8.92098201560416e-06
CD45	43432927	43432927	4.33492491991312e-05
CD45	43432993	43432993	4.20448189155328e-05
CD45	43433879	43433879	3.68911638519307e-05
CD45	43434128	43434128	4.07252238095571e-05
CD45	43443892	43443892	3.44542946315742e-05
CD45	475569939	475569939	4.44510170022865e-05
CD45	50636065	50636065	2.61514282308207e-05
CD45	50641484	50641484	2.72447462451979e-05
CD45	50642653	50642653	2.71421795591748e-05
CD45	50643419	50643419	2.72928367997575e-05
CD45	50644449	50644449	2.73074377595862e-05
CD45	50646186	50646186	8.84126639291977e-06
CD45	50646855	50646855	8.88724012574297e-06
CD45	50649750	50649750	3.65873074293956e-06
CD45	50654831	50654831	3.60481609280686e-06
CD45	50659251	50659251	4.13781229582161e-06
CD45	50659515	50659515	4.39904091836841e-06
CD45	50663019	50663019	4.13896120362436e-06
CD45	50664923	50664923	3.90960626623004e-06
CD45	50664924	50664924	3.90740499947755e-06
CD45	50665167	50665167	3.39135818623149e-06
CD45	50682596	50682596	1.22926218347463e-06
CD45	50683396	50683396	1.23573571306037e-06
CD45	525928267	525928267	1.93081806176707e-05
CD45	571385349	571385349	3.92593098600247e-05
CD45	571386152	571386152	3.92490882235155e-05
CD45	572237275	572237275	3.78512294823033e-05
CD45	572237915	572237915	3.81247811390666e-05
CD45	572238201	572238201	3.81287627460812e-05
CD45	572239574	572239574	3.79602156068456e-05
CD45	741394253	741394253	4.22426440444113e-05
CD45	743490236	743490236	2.78859511987388e-05
CD45	743490476	743490476	2.60014423908399e-05
CD8	108385875	108385875	3.43521529696842e-05
CD8	108386321	108386321	3.49679118499196e-05
CD8	140307047	140307047	8.1834365293069e-06
CD8	140311111	140311111	5.900132167709e-06
CD8	140315378	140315378	9.68082369780453e-06
CD8	140318342	140318342	2.58978762887598e-05
CD8	140320779	140320779	2.33823928674112e-05
CD8	140328206	140328206	2.3246980836643e-05
CD8	140328261	140328261	2.3246980836643e-05
CD8	140328366	140328366	2.3246980836643e-05
CD8	140328617	140328617	2.3246980836643e-05
CD8	140329800	140329800	2.3246980836643e-05
CD8	140329929	140329929	2.3246980836643e-05
CD8	140330171	140330171	2.3246980836643e-05
CD8	140330226	140330226	2.3246980836643e-05
CD8	140330409	140330409	2.32464193495201e-05
CD8	140330554	140330554	2.32464193495201e-05
CD8	140330804	140330804	2.31354071317981e-05
CD8	140330852	140330852	2.27677326883454e-05
CD8	140330860	140330860	2.27818795709602e-05
CD8	140330989	140330989	2.33918538648665e-05
CD8	140331207	140331207	2.33918538648665e-05
CD8	140331806	140331806	2.34135751027342e-05
CD8	140332908	140332908	2.56855777066663e-05
CD8	140332970	140332970	2.56066567352416e-05
CD8	140333139	140333139	2.55277589837222e-05
CD8	140333556	140333556	2.55277589837222e-05
CD8	140341418	140341418	2.56835484944035e-05
CD8	140341813	140341813	2.56835484944035e-05
CD8	140344179	140344179	2.56841459299025e-05
CD8	140344972	140344972	2.56724121882721e-05
CD8	140348442	140348442	2.79646505612036e-05
CD8	140349804	140349804	2.48236165332691e-05
CD8	140350200	140350200	2.52274033611407e-05
CD8	140353290	140353290	2.81213725434007e-05
CD8	140353519	140353519	2.80521330194318e-05
CD8	140357967	140357967	2.92127617340836e-05
CD8	140359471	140359471	2.90353922189804e-05
CD8	140361372	140361372	2.90353922189804e-05
CD8	140361753	140361753	2.92127617340836e-05
CD8	140370400	140370400	3.08126746571344e-05
CD8	140372174	140372174	3.08126746571344e-05
CD8	140372705	140372705	3.06260650693904e-05
CD8	140374688	140374688	3.05640537878569e-05
CD8	140374782	140374782	3.05974249199818e-05
CD8	140375879	140375879	3.06632842630569e-05
CD8	140376781	140376781	3.06165412211447e-05
CD8	140383449	140383449	3.3120034531994e-05
CD8	140384843	140384843	3.31117881818183e-05
CD8	140391924	140391924	3.42987465101528e-05
CD8	140392951	140392951	3.51022449873512e-05
CD8	140396571	140396571	3.42987140361689e-05
CD8	140403265	140403265	3.57147551509485e-05
CD8	140403371	140403371	3.57147551509485e-05
CD8	140411652	140411652	3.6599717572055e-05
CD8	140421213	140421213	3.66432182417867e-05
CD8	140423871	140423871	3.54615414146489e-05
CD8	140424468	140424468	3.66141607283841e-05
CD8	140425551	140425551	3.72868615920381e-05
CD8	140441003	140441003	3.88523035312244e-05
CD8	140441547	140441547	3.88204609730703e-05
CD8	177367620	177367620	1.85209579499525e-05
CD8	177367745	177367745	1.85321767717313e-05
CD8	177369102	177369102	2.37631351055227e-05
CD8	177370607	177370607	1.5825410501157e-05
CD8	177372168	177372168	3.04760305250648e-05
CD8	177374182	177374182	4.25630240671743e-05
CD8	177375509	177375509	2.94979438424597e-05
CD8	177377367	177377367	4.23705137136657e-05
CD8	177378495	177378495	3.42497510635918e-05
CD8	177378652	177378652	3.40834369746684e-05
CD8	177380339	177380339	3.18043079041217e-05
CD8	177380886	177380886	3.1299304118076e-05
CD8	177382589	177382589	2.67901880936094e-05
CD8	177384899	177384899	2.79546160404702e-05
CD8	177386132	177386132	4.61041252569427e-05
CD8	182985177	182985177	4.23908631792242e-05
CD8	182991374	182991374	4.44414614553019e-05
CD8	242268436	242268436	1.71575805073043e-05
CD8	242276441	242276441	1.68199242542885e-05
CD8	242287487	242287487	2.29168033463011e-05
CD8	242296449	242296449	3.79582366691559e-05
CD8	242297118	242297118	1.61808326595601e-05
CD8	242322680	242322680	1.85486672623174e-05
CD8	242396694	242396694	4.59852905545221e-05
CD8	245906044	245906044	2.4381354749535e-05
CD8	245922903	245922903	9.9659512687136e-06
CD8	245923164	245923164	4.03671340883077e-05
CD8	245923388	245923388	1.00411270882221e-05
CD8	245923417	245923417	1.00380717448011e-05
CD8	245924364	245924364	1.04308508237067e-05
CD8	245924775	245924775	3.64852198774626e-05
CD8	288948556	288948556	7.864457526501e-07
CD8	288949573	288949573	7.82758146360208e-07
CD8	289001285	289001285	4.91940880747404e-07
CD8	289005439	289005439	2.23875623451664e-06
CD8	289007072	289007072	2.34837160057146e-06
CD8	289017517	289017517	1.12962945055267e-07
CD8	289052445	289052445	4.21311697449925e-05
CD8	289212067	289212067	4.14700561473486e-05
CD8	289353141	289353141	3.72925019876182e-08
CD8	289382553	289382553	1.87052349442673e-08
CD8	289443091	289443091	1.21010415154935e-08
CD8	289453023	289453023	5.34219137798669e-08
CD8	289459598	289459598	3.78396232382528e-08
CD8	289474943	289474943	7.48536962752322e-09
CD8	289475863	289475863	8.36057983346764e-09
CD8	289476375	289476375	8.52578201857171e-09
CD8	289476950	289476950	1.18047661746896e-10
CD8	289479306	289479306	8.37386182788058e-09
CD8	289480834	289480834	8.49270596205003e-09
CD8	289485419	289485419	9.13730573277926e-09
CD8	289487024	289487024	9.56875092240693e-09
CD8	289492443	289492443	9.5901056143446e-09
CD8	289500236	289500236	9.17449930571047e-09
CD8	289502311	289502311	9.21202757464545e-09
CD8	289516727	289516727	8.37127449813087e-09
CD8	289523052	289523052	8.39137826679351e-09
CD8	289538558	289538558	8.58323184351821e-09
CD8	289539658	289539658	8.61662675889575e-09
CD8	289540003	289540003	8.62533559264395e-09
CD8	289544524	289544524	8.64411471519165e-09
CD8	289550089	289550089	1.50177703415984e-08
CD8	289557195	289557195	9.35938700071267e-09
CD8	289559732	289559732	9.36883383196007e-09
CD8	289566230	289566230	9.35438967250752e-09
CD8	289588835	289588835	7.93324159563494e-09
CD8	289599435	289599435	7.75612689124089e-09
CD8	289602061	289602061	7.64036042943212e-09
CD8	289608486	289608486	2.75289572647192e-08
CD8	289609510	289609510	2.76359544203529e-08
CD8	289611034	289611034	1.73401002090133e-08
CD8	289621728	289621728	1.58126301168826e-08
CD8	289622436	289622436	1.61916247938036e-08
CD8	289625020	289625020	1.58126301168826e-08
CD8	289625084	289625084	1.58126301168826e-08
CD8	289625091	289625091	1.88770974754317e-08
CD8	289626727	289626727	1.58126301168826e-08
CD8	289626989	289626989	1.58126301168826e-08
CD8	289627208	289627208	1.58126301168826e-08
CD8	289628764	289628764	1.58126301168826e-08
CD8	289629052	289629052	1.58192251664159e-08
CD8	289629090	289629090	1.58192251664159e-08
CD8	289631068	289631068	1.5899395235829e-08
CD8	289631124	289631124	1.5899395235829e-08
CD8	289632229	289632229	1.58126301168826e-08
CD8	289632519	289632519	1.58126301168826e-08
CD8	289632620	289632620	1.58126301168826e-08
CD8	289633340	289633340	1.59876779858531e-08
CD8	289633360	289633360	1.59876779858531e-08
CD8	289634534	289634534	1.5836051087015e-08
CD8	289643304	289643304	1.5819711341986e-08
CD8	289644167	289644167	1.5819711341986e-08
CD8	289644208	289644208	1.58126301168826e-08
CD8	289644716	289644716	1.577646960952e-08
CD8	289646094	289646094	1.577646960952e-08
CD8	289646183	289646183	1.577646960952e-08
CD8	289647288	289647288	1.5683181350625e-08
CD8	289647345	289647345	2.08939585630598e-12
CD8	289649237	289649237	1.62370938921525e-08
CD8	289649445	289649445	1.5840214517948e-08
CD8	289650257	289650257	1.5840214517948e-08
CD8	289650875	289650875	1.5840214517948e-08
CD8	289651020	289651020	1.5840214517948e-08
CD8	289652236	289652236	1.60015537854639e-08
CD8	289652246	289652246	1.60015537854639e-08
CD8	289652860	289652860	1.60015537854639e-08
CD8	289654055	289654055	1.642879228367e-08
CD8	289654061	289654061	1.642879228367e-08
CD8	289655127	289655127	1.58219727845162e-08
CD8	289656702	289656702	1.58219727845162e-08
CD8	289657601	289657601	1.58219727845162e-08
CD8	289657878	289657878	1.59548186824107e-08
CD8	289658315	289658315	2.0871549235956e-08
CD8	289658423	289658423	2.0871549235956e-08
CD8	289658494	289658494	2.07346387238264e-08
CD8	289658664	289658664	2.0871549235956e-08
CD8	289658771	289658771	2.16788354737438e-08
CD8	289658784	289658784	2.16788354737438e-08
CD8	289659287	289659287	2.1054459345498e-08
CD8	289659329	289659329	2.10403987832112e-08
CD8	289659386	289659386	2.09435093296841e-08
CD8	289660048	289660048	2.09435093296841e-08
CD8	289661156	289661156	2.09435093296841e-08
CD8	289670027	289670027	5.91523914277913e-08
CD8	289670492	289670492	5.92695355742808e-08
CD8	289670898	289670898	5.93001520172487e-08
CD8	289672024	289672024	1.10115712496373e-07
CD8	289674043	289674043	2.48027494196798e-08
CD8	289674328	289674328	2.52056174164217e-08
CD8	289674495	289674495	2.53185880994889e-08
CD8	289677199	289677199	2.46711353190515e-08
CD8	289677203	289677203	2.45401786848406e-08
CD8	289681422	289681422	1.24296341359556e-08
CD8	289682353	289682353	6.76829067967496e-08
CD8	289683946	289683946	9.03738286706041e-10
CD8	289685602	289685602	8.72347964877225e-10
CD8	289685984	289685984	8.71988394481556e-10
CD8	289784395	289784395	7.67688159248198e-06
CD8	297495739	297495739	7.41528023204533e-06
CD8	395967030	395967030	2.97264424325987e-05
CD8	50574485	50574485	1.1021014235308e-05
CD8	50596607	50596607	2.29647178240057e-05
CD8	50600697	50600697	1.3930757168564e-05
CD8	50605895	50605895	2.21937005193372e-05
CD8	50607875	50607875	2.24481134350115e-05
CD8	50611224	50611224	1.38989005427538e-05
CD8	50623632	50623632	2.22941504967201e-05
CD8	50623839	50623839	2.18994100545765e-05
CD8	50625517	50625517	2.26065081112341e-05
CD8	50627597	50627597	1.43414118160509e-05
CD8	50629301	50629301	1.4336238349561e-05
CD8	50632721	50632721	1.45401191947889e-05
CD8	50633190	50633190	1.44291169532078e-05
CD8	50634786	50634786	1.45625787154659e-05
CD8	50635131	50635131	1.45768027688857e-05
CD8	50636065	50636065	3.18549506469669e-06
CD8	50641484	50641484	3.25747737584852e-06
CD8	50642653	50642653	3.25101575998684e-06
CD8	50643419	50643419	3.25722764995097e-06
CD8	50644449	50644449	3.2615423729504e-06
CD8	50646186	50646186	1.55293975787355e-06
CD8	50646855	50646855	1.56719636176614e-06
CD8	50649750	50649750	5.32691373495417e-07
CD8	50654831	50654831	5.92997108932452e-07
CD8	50659251	50659251	6.52328868659575e-07
CD8	50659515	50659515	6.68896128471027e-07
CD8	50663019	50663019	5.92443119569206e-07
CD8	50664923	50664923	6.35653088551234e-07
CD8	50664924	50664924	6.35128112844057e-07
CD8	50665167	50665167	5.75273199048661e-07
CD8	50682596	50682596	1.13902291131209e-06
CD8	50683396	50683396	1.1466077035618e-06
CD8	56553865	56553865	6.07777102082122e-06
CD8	571146655	571146655	6.36086351346707e-06
CD8	571293548	571293548	3.42291390811721e-07
CD8	617368418	617368418	2.26622748335454e-05
CD8	617392079	617392079	3.53306838271558e-05
CD8	617392586	617392586	3.6112079651594e-05
CD8	617403437	617403437	2.77413117692936e-05
CD8	666670689	666670689	2.68729153426615e-05
CD8	666673620	666673620	3.17954156399622e-05
CD8	666673717	666673717	3.17954156399622e-05
CD8	666673870	666673870	3.32926119926581e-05
CD8	666681201	666681201	2.55865327317364e-05
CD8	666682808	666682808	2.06391300490056e-05
CD8	762057842	762057842	3.87348644654731e-05
CD8	766594379	766594379	5.67221170843098e-06
CM_CD8	140563368	140563368	8.89017841229088e-06
CM_CD8	160877502	160877502	4.04417995552658e-05
CM_CD8	262096798	262096798	3.53512367786512e-05
CM_CD8	262105920	262105920	3.53985348193137e-05
CM_CD8	262116582	262116582	4.72049120456987e-05
CM_CD8	275386061	275386061	2.98789153476494e-05
CM_CD8	275386270	275386270	2.98789153476494e-05
CM_CD8	275386449	275386449	4.88120068772765e-05
CM_CD8	275387253	275387253	2.98789153476494e-05
CM_CD8	275387316	275387316	2.98789153476494e-05
CM_CD8	275387379	275387379	2.98668629169476e-05
CM_CD8	275429949	275429949	8.26898804148903e-06
CM_CD8	275432155	275432155	1.06192688400054e-05
CM_CD8	289017517	289017517	3.96675456933692e-05
CM_CD8	289021383	289021383	4.23312160282711e-06
CM_CD8	289103921	289103921	3.39678331583948e-05
CM_CD8	289108869	289108869	3.11115716537324e-05
CM_CD8	289148560	289148560	5.73601299782996e-06
CM_CD8	289212067	289212067	9.0014310512345e-06
CM_CD8	289353141	289353141	1.02842339259905e-07
CM_CD8	289382553	289382553	1.40006430756342e-07
CM_CD8	289443091	289443091	9.23067799165876e-07
CM_CD8	289453023	289453023	4.45930358400114e-07
CM_CD8	289459598	289459598	4.70528567494609e-07
CM_CD8	289474943	289474943	2.34257645551589e-07
CM_CD8	289475863	289475863	2.17731370977375e-07
CM_CD8	289476251	289476251	1.35954838981469e-05
CM_CD8	289476375	289476375	2.21381627328277e-07
CM_CD8	289476950	289476950	4.26423372681432e-08
CM_CD8	289479306	289479306	2.1809336430637e-07
CM_CD8	289480834	289480834	2.19863939216145e-07
